index,category,reviews,price,location,country
4745,home-stay,2.5,0,Fra Juníper Serra-Santander,Argentina
4746,hike,4,0,C-MET Centre de Salut i Estetica,Argentina
4747,tour,4,0,Centre D. Assistencia de Salut Mental Sar,Argentina
4748,remote-villages,5,0,Calderón de la Barca-Ctra del Carmel,Argentina
4749,home-stay,2,0,"Pg. Valldaura - ""Mercat de la Guineueta""",Argentina
4750,hike,2,0,Esther Sala Sánchez,Argentina
4751,remote-villages,5,0,Font del Coll - Móra d´Ebre,Argentina
4752,scenic-view,2.5,0,Biblioteca Sofia Barat,Argentina
4753,remote-villages,2.5,0,María Monserrat Miguel Miguel,Argentina
4754,river-side,2.5,0,ETS d'Arquitectura,Argentina
4755,river-side,3,0,Col·legi Oficial d'Infermeria de Barcelona,Argentina
4756,honeymoon-destination,3.5,0,Farmacia Ldos. Serra Fortuny,Argentina
4757,bike-rides,5,0,Optica Marcos,Argentina
4758,beach,5,0,Farmacia Gava 59,Argentina
4759,national-parks,3,0,Farmacia Ldos. García Esteve,Argentina
4760,river-side,4,0,Multiopticas Josa,Argentina
4761,remote-villages,5,0,Doctor Bové-Conca de Tremp,Argentina
4762,adventure-sports,4,0,Doctora Montserrat Llaneras Dinen,Argentina
4763,river-side,2.5,0,Av. de l'Exèrcit - González Tablas,Argentina
4764,beach,3,0,Josep Tarradellas-Londres,Argentina
4765,rivers,0,0,Pg de l'Escullera,Argentina
4766,scenic-view,3.5,0,Pg de Sant Joan-Còrsega,Argentina
4767,mountain-view,4,0,PROCURADORES BARCELONA,Argentina
4768,cities,3,0,"INSA Business, Marketing & Communication School",Argentina
4769,bike-rides,5,0,M.D.B.Laboratori D'Análisis Cliniques S.A.,Argentina
4770,hill-station,2,0,Oak House British School,Argentina
4771,home-stay,1.5,0,Pg Maragall-Petrarca,Argentina
4772,world-heritage,5,0,Eneida,Argentina
4773,world-heritage,5,0,Centre de Psicologia SALUS,Argentina
4774,honeymoon-destination,4.5,0,Consorci Sanitari de la Creu Roja A Catalunya,Argentina
4775,cultural-sites,2.5,0,Marta Español Soro,Argentina
4776,scenic-view,4,0,Mallorca - Girona,Argentina
4777,remote-villages,4.5,0,Farmacia Soldevila Sitjes,Argentina
4778,home-stay,1.5,0,Josep Sangenís-Santa Gemma,Argentina
4779,home-stay,2.5,0,Pg Guayaquil-Lima,Argentina
4780,world-heritage,5,0,Clínica Dental Unidental,Argentina
4781,beach,2.5,0,Av Diagonal-Villarroel,Argentina
4782,beach,2.5,0,Mercé Cerdán Grases,Argentina
4783,cultural-sites,2.5,0,Acb Análisis de Biomecánica Clínica,Argentina
4784,river-side,5,0,Farmacia Belart Tomás,Argentina
4785,beach,2.5,0,Centre de Teràpia Familiar de Barcelona,Argentina
4786,remote-villages,5,0,Pg. Mare de Déu del Coll - Funosas Llussà,Argentina
4787,hill-station,2,0,Ortodoncia Pierre Kallai,Argentina
4788,home-stay,3,0,Via Favència-Centre Cívic,Argentina
4789,home-stay,1,0,Centre de Telecomunicaciones de Catalunya,Argentina
4790,beach,4.5,0,Carrer número 4 - Carrer D,Argentina
4791,remote-villages,2,0,Antonio García Cuevas,Argentina
4792,honeymoon-destination,3,0,Indústria-Roger de Flor,Argentina
4793,lake,3,0,Consulado General de México En Barcelona,Argentina
4794,cities,4.5,0,Clot-Aragó,Argentina
4795,national-parks,3,0,Pi i Margall-Pl Alfons el Savi,Argentina
4796,hill-station,2,0,Camí de Can Caralleu-Ronda de Dalt,Argentina
4797,cultural-sites,2.5,0,Clínica Dental Lorenzo María Alier,Argentina
4798,river-side,2.5,0,Parc Esportiu de la Mar Bella,Argentina
4799,mountain-climb,3,0,Testigos Cristianos de Jehova,Argentina
4800,honeymoon-destination,3,0,Farmacia Rojo Boiareu,Argentina
4801,beach,4.5,0,óptica Campo,Argentina
4802,bike-rides,5,0,Anna M Castell Esteller,Argentina
4803,remote-villages,3,0,Hemodinàmica,Argentina
4804,beach,4.5,0,Carrer núm.6-Carrer A,Argentina
4805,beach,4.5,0,Fundació Accio Social Infancia,Argentina
4806,hike,5,0,Farmacia Obach Cortadellas,Argentina
4807,home-stay,1.5,0,Pantà de Tremp-Pl de la Clota,Argentina
4808,beach,3,0,Francesc Civil Ribot,Argentina
4809,bike-rides,4,0,Luis Gea Guiral,Argentina
4810,adventure-sports,5,0,Santa Amèlia-Capità Arenas,Argentina
4811,home-stay,4.5,0,Colegio Público Baró de Viver,Argentina
4812,tour,2,0,Palamós,Argentina
4813,world-heritage,3,0,Stomion S.L,Argentina
4814,tour,2,0,Suministros de Laboratorio Julman SL,Argentina
4815,national-parks,5,0,B Y G Suministros Ortopedicos SL,Argentina
4816,cultural-sites,3,0,Farmacia Blanch Galvarriatu Blanch Boris,Argentina
4817,mountain-climb,4,0,Farmacia Genís de Arana,Argentina
4818,remote-villages,5,0,Hospital Delfos,Argentina
4819,hike,5,0,Farmacia Preciado Iglesias,Argentina
4820,lake,5,0,Generalitat Departament de Salut,Argentina
4821,hill-station,4,0,Funicular de Vallvidrera,Argentina
4822,hike,5,0,Clínica Diagnosis Dermatologica en Barcelona,Argentina
4823,home-stay,5,0,Farmacia Mestre Rovira,Argentina
4824,scenic-view,4,0,Jatier SL,Argentina
4825,cities,5,0,Josep Pla-Perú,Argentina
4826,river-side,3,0,Activitats Infantils Baby Happy SL,Argentina
4827,cultural-sites,4.5,0,Biblioteca Jaume Fuster,Argentina
4828,cultural-sites,2.5,0,Clínica Lluch,Argentina
4829,cities,5,0,Jaume I,Argentina
4830,home-stay,2.5,0,Colegio Público Bernat de Boil,Argentina
4831,home-stay,4.5,0,Pl Mossèn Clapès-Gran de Sant Andreu,Argentina
4832,bike-rides,3.5,0,Dentaurum España S.A.,Argentina
4833,hike,5,0,Laboratoris Viladell,Argentina
4834,river-side,3,0,Roc Boronat - Doctor Trueta,Argentina
4835,mountain-climb,4,0,PROBENS,Argentina
4836,adventure-sports,4,0,Ausiàs Marc-Nàpols,Argentina
4837,cultural-sites,3,0,Park Trinxant S.L.,Argentina
4838,hike,3,0,Colegio Religiosas Franciscanas,Argentina
4839,home-stay,1.5,0,Luisa López Quintilla,Argentina
4840,mountain-climb,4,0,La Rambla - Liceu,Argentina
4841,mountain-climb,4,0,4Life Research INT,Argentina
4842,remote-villages,2.5,0,Farmacia Vill Morell,Argentina
4843,mountain-climb,5,0,Bassol Gallery,Argentina
4844,lake,5,0,Camí Alt del Mas Sauró-Camí del Ciureny,Argentina
4845,bike-rides,4.5,0,Gran Via-Pau Claris,Argentina
4846,lake,5,0,SANT MARTI,Argentina
4847,home-stay,5,0,Farmàcia Estrany,Argentina
4848,home-stay,1.5,0,Cirurgia Digestiva,Argentina
4849,world-heritage,3,0,Muntaner-Via Augusta,Argentina
4850,base-camp,4,0,La Porta Asociación de Danza,Argentina
4851,hill-station,5,0,PSICOLEG BARCELONA,Argentina
4852,home-stay,1.5,0,Granja Vella-Av Martí i Codolar,Argentina
4853,river-side,2.5,0,IGLESIA PENTECOSTAL UNIDA DE ESPAÑA,Argentina
4854,lake,3,0,Clinica Dental Salut - Fluvia,Argentina
4855,adventure-sports,5,0,Oficina de Correos,Argentina
4856,river-side,2.5,0,Sor Eulàlia d'Anzizu - CPR,Argentina
4857,home-stay,4.5,0,FESADENT Centre Odontològic,Argentina
4858,rivers,0,0,Via Sant Antoni Abat-Via Santíssima Trinitat,Argentina
4859,hill-station,5,0,Juzgado Social Nº 4,Argentina
4860,home-stay,1,0,Romaní-Les Torres,Argentina
4861,world-heritage,4,0,Oficina de Correos,Argentina
4862,river-side,2,0,Numància- Rda. Gral. Mitre,Argentina
4863,scenic-view,3.5,0,Instituto Ortopedico Barcelona SL,Argentina
4864,adventure-sports,4,0,Balmes-Castanyer,Argentina
4865,home-stay,3.5,0,Pg Andreu Nin-Av Rio de Janeiro,Argentina
4866,remote-villages,2.5,0,Raravis Danza,Argentina
4867,national-parks,4.5,0,Daniel García Cepena,Argentina
4868,river-side,4,0,Av de Madrid-Lluçà,Argentina
4869,adventure-sports,2,0,Clínica Dental Qualitas S.C.P.,Argentina
4870,hill-station,3,0,Saldes,Argentina
4871,adventure-sports,4,0,Dr. Carlos Ceriol Vilaseca,Argentina
4872,cultural-sites,5,0,Kaibab Centre de Teràpies,Argentina
4873,cities,5,0,Rambla de Prim-Ferrer Bassa,Argentina
4874,remote-villages,4.5,0,Ser Libre,Argentina
4875,adventure-sports,2,0,Magín Valls Porcel,Argentina
4876,remote-villages,2.5,0,Clínica Veterinaria Dos Quince,Argentina
4877,world-heritage,4,0,Metro Ciutadella-Vila Olímpica,Argentina
4878,river-side,4.5,0,Medical Trends,Argentina
4879,home-stay,1.5,0,Ciutat Sanitària de la Vall d'Hebron,Argentina
4880,remote-villages,2,0,Fundació Privada Viarany,Argentina
4881,home-stay,1.5,0,Lisboa - Sta. Joana d´Arc,Argentina
4882,home-stay,2,0,Via Júlia - Mercat Mare de Déu de Montserrat,Argentina
4883,remote-villages,3,0,Oblit-direcció Font d'en Fargas,Argentina
4884,remote-villages,2.5,0,EANE Escuela Abierta de Negocios,Argentina
4885,scenic-view,3.5,0,Clinica Dental Dr. Xavier Iraculis,Argentina
4886,river-side,4,0,Clínica Dental Doctor Mercadé Mir,Argentina
4887,home-stay,5,0,Farmacia Bourely Raymoud,Argentina
4888,cultural-sites,2.5,0,José López Aguilar,Argentina
4889,remote-villages,2,0,Obra de Integración Social,Argentina
4890,beach,2.5,0,Grau Soler SA,Argentina
4891,hill-station,5,0,María Dolors Paraira Cardona,Argentina
4892,mountain-view,4,0,Escuela Infantil Happy Way Barcelona,Argentina
4893,mountain-climb,3,0,Princesa-Montcada,Argentina
4894,river-side,5,0,DENTINOVA,Argentina
4895,beach,4.5,0,Clínica Dental Jaume Nin,Argentina
4896,tour,5,0,Unitat Socioeducativa D'Alzheimer S.L.,Argentina
4897,tour,4,0,Farmacia Soriano Camps,Argentina
4898,home-stay,4.5,0,Farmacia Miralles Majó,Argentina
4899,adventure-sports,5,0,Marina - Av. Diagonal,Argentina
4900,tour,2,0,Aprop Serveis Comunitaris,Argentina
4901,river-side,4,0,Farmacia Gros Gras,Argentina
4902,tour,4,0,Farmacia Atienza Cervera,Argentina
4903,river-side,5,0,Pallars-Pere IV,Argentina
4904,world-heritage,3,0,Clínica Dr. Quintana,Argentina
4905,beach,4.5,0,Galton Sexologia,Argentina
4906,honeymoon-destination,5,0,Farmacia Naudin Ferrer,Argentina
4907,hike,3,0,Ronda Sant Antoni-Pl Goya,Argentina
4908,scenic-view,2.5,0,Farmacia Sánchez Vives,Argentina
4909,hike,5,0,Consell de Cent-Rector Triadó,Argentina
4910,river-side,3,0,Impladent S.L.,Argentina
4911,river-side,5,0,DUR:ACS,Argentina
4912,cultural-sites,2.5,0,Bubzero Velaybuceo,Argentina
4913,bike-rides,5,0,Farmacia Herrero Cerdá,Argentina
4914,river-side,4,0,Today School,Argentina
4915,adventure-sports,4.5,0,Penya Barcelonista Cinc Copes,Argentina
4916,river-side,5,0,Farmacia Gispert Riaza,Argentina
4917,scenic-view,4,0,València - Av. Diagonal,Argentina
4918,honeymoon-destination,3.5,0,Clínica Dental Igual Araiz,Argentina
4919,tour,3,0,Juan Ramón Boj Quesada,Argentina
4920,lake,3.5,0,"Clot - "" Pont de Calatrava """,Argentina
4921,remote-villages,2.5,0,CEIP Pit-roig,Argentina
4922,hike,5,0,Religiosas Adoratrices,Argentina
4923,lake,3,0,Maragall,Argentina
4924,world-heritage,4,0,Pg Marítim,Argentina
4925,river-side,4.5,0,Farmacia Robert Sole,Argentina
4926,hike,2,0,Optica Code,Argentina
4927,cultural-sites,5,0,Verdi Optics,Argentina
4928,remote-villages,2.5,0,Farmacia Comercial Quoestus S.L.,Argentina
4929,cultural-sites,3.5,0,Orden de Padres Franciscanos,Argentina
4930,adventure-sports,4,0,Acuarella,Argentina
4931,beach,4.5,0,Centro Privado de Educación Infantil Xumets,Argentina
4932,mountain-climb,5,0,Shiatsu Addict Barcelona,Argentina
4933,beach,5,0,Alain Afflelou,Argentina
4934,home-stay,4.5,0,Carme Fernández Coach,Argentina
4935,adventure-sports,4.5,0,Av Ferrer i Guàrdia-Poble Espanyol,Argentina
4936,beach,3,0,Ortopedia Gironell,Argentina
4937,river-side,5,0,ESCUELA SARABI Y DANZA ORIENTAL DEVORAH,Argentina
4938,river-side,5,0,Farmacia Campo Guerri,Argentina
4939,beach,2,0,José Oriol Mercadal Peyri,Argentina
4940,adventure-sports,5,0,Ramon Miquel Planas-Major de Sarrià,Argentina
4941,scenic-view,3.5,0,Iago Álvarez Barral,Argentina
4942,home-stay,4.5,0,Farmacia Guerrero Pozo,Argentina
4943,world-heritage,4,0,Ciutadella|Vila Olímpica,Argentina
4944,hill-station,2,0,Farmacia Pineda Marfa,Argentina
4945,river-side,4,0,Escola Peter Pan,Argentina
4946,adventure-sports,4.5,0,Sant Pere d'Abanto-Moianès,Argentina
4947,tour,5,0,Lloret de Mar-Eduard Toda,Argentina
4948,tour,4,0,Artés - Passeig de Puig de Jorba,Argentina
4949,beach,4.5,0,Farmacia Barri Flotats,Argentina
4950,home-stay,1.5,0,Nutrició,Argentina
4951,scenic-view,4,0,Doctor Ricardo Bargués Altimira,Argentina
4952,beach,2.5,0,COACHING CREAR-,Argentina
4953,world-heritage,3,0,Enlace,Argentina
4954,beach,4.5,0,El Corte Inglés S.A.,Argentina
4955,remote-villages,3,0,Jaime Ibarrola Arizu,Argentina
4956,hike,5,0,Farmacia Mallol Mirón,Argentina
4957,lake,5,0,Nexo Centre Veterinari Guipuscoa,Argentina
4958,lake,3.5,0,Rambla de Guipúscoa-Verneda,Argentina
4959,hike,2,0,Laboratorios Lucas Nicolás,Argentina
4960,adventure-sports,3,0,UPF - Rambla Building,Argentina
4961,base-camp,4,0,Farmacia Vilaplana Comín,Argentina
4962,adventure-sports,5,0,Dues En Dansa S.c.p,Argentina
4963,river-side,5,0,Instituto de Derecho Público,Argentina
4964,bike-rides,5,0,Farmacia Ortopedia Torrens Cortés,Argentina
4965,river-side,5,0,Cementiri de les Corts,Argentina
4966,cultural-sites,2.5,0,Bcx Educacio Maternal I Fisioterapia,Argentina
4967,tour,4,0,Joelle Guitart Baudot,Argentina
4968,cities,2,0,Farmacia del Born,Argentina
4969,river-side,4,0,Clinica Dental Sants SL,Argentina
4970,cultural-sites,3,0,Felipe Isaacs Henau,Argentina
4971,mountain-climb,4,0,Drs. without Borders,Argentina
4972,beach,2.5,0,Roberto Huguet Betoret,Argentina
4973,honeymoon-destination,3,0,Bearn y Gray S.L.,Argentina
4974,beach,4.5,0,Albizia SL,Argentina
4975,adventure-sports,5,0,Pedro Luis de Olamendi Valls,Argentina
4976,river-side,4,0,Farmacia Bardina Cortés,Argentina
4977,beach,2,0,Instituto Ana Torres,Argentina
4978,scenic-view,4,0,Antonia Santed Oya,Argentina
4979,remote-villages,2,0,FISIOTERAPIA - OSTEOPATIA Susana Lama,Argentina
4980,bike-rides,4,0,Farmacia 1896,Argentina
4981,remote-villages,2.5,0,Av. Meridiana - Riera d'Horta,Argentina
4982,remote-villages,5,0,Segimón-L'Alguer,Argentina
4983,cultural-sites,3,0,Portolà-Ferran Puig,Argentina
4984,remote-villages,3,0,BeautyScent,Argentina
4985,beach,4.5,0,Clínica Dental Implantologa Provenza,Argentina
4986,river-side,2.5,0,Av de Pedralbes-Bosch i Gimpera,Argentina
4987,adventure-sports,3,0,Análisis Clínicos Miquel Durán Bellido,Argentina
4988,world-heritage,5,0,Pau Vila,Argentina
4989,rivers,3,0,Pg de la Zona Franca-Ulldecona,Argentina
4990,tour,4,0,Torre Vella - Oristà,Argentina
4991,remote-villages,4.5,0,Clínica Podologioca Antonia María Quirós,Argentina
4992,remote-villages,2,0,Garriga i Roca-Sales Ferrer,Argentina
4993,home-stay,2.5,0,Protecció Radiològica,Argentina
4994,river-side,3,0,Pg del Taulat-Provençals,Argentina
4995,lake,3,0,Mallorca-Av Meridiana,Argentina
4996,world-heritage,3,0,Aribau-Av Diagonal,Argentina
4997,home-stay,2.5,0,Farmacia Clapes Llambi,Argentina
4998,beach,4,0,ESCUELA DE BAILE RAQUEL ALONSO,Argentina
4999,hill-station,5,0,Farmacia Bregante Soriano,Argentina
5000,lake,5,0,Psicologos Barcelona,Argentina
5001,hike,5,0,Farmacia Giménez,Argentina
5002,tour,4,0,Via Augusta-Tres Torres,Argentina
5003,mountain-view,2,0,Av J V Foix-Pg Reina Elisenda de Montcada,Argentina
5004,river-side,2,0,Centro de Estudios Aeronáuticos S.L.,Argentina
5005,national-parks,4.5,0,Clínica Dental Barcelona,Argentina
5006,remote-villages,2.5,0,Dsd Audiovisuales,Argentina
5007,beach,3,0,Centre Cultural Viera,Argentina
5008,beach,4.5,0,Índic - Av. dels Ports d'Europa,Argentina
5009,beach,3.5,0,Olzinelles-Noguera Pallaresa,Argentina
5010,mountain-climb,5,0,Llar d'infants,Argentina
5011,bike-rides,4.5,0,S&G Gabinete de Pericias Forenses,Argentina
5012,remote-villages,2,0,Urologia,Argentina
5013,river-side,4.5,0,Francisco Javier Miquel Carbó,Argentina
5014,river-side,4.5,0,Vitaldent Travessera de las Corts,Argentina
5015,hill-station,5,0,Suara Serveis S.C.C.L.,Argentina
5016,hike,5,0,Sanromán Consultoría y Formación,Argentina
5017,lake,1,0,IMO Instituto de Microcirugía Ocular,Argentina
5018,hill-station,4,0,Ticià-Penitents,Argentina
5019,adventure-sports,5,0,BSM - APARCAMENT CARDENAL SENTMENAT-VERGOS,Argentina
5020,cities,5,0,Colegio Público la Palmera,Argentina
5021,national-parks,5,0,Pares Trinitaris,Argentina
5022,hill-station,2,0,Caputxins Catalunya Curia Provincial,Argentina
5023,cities,3,0,Las Casas Baratas,Argentina
5024,home-stay,3.5,0,Av Rio de Janeiro-Pintor Alsamora,Argentina
5025,beach,2.5,0,Consulta del Doctor Porta,Argentina
5026,cultural-sites,3,0,Sant Antoni Maria Claret-Rambla Volart,Argentina
5027,cultural-sites,5,0,Providència-Torrent de les Flors,Argentina
5028,hill-station,3.5,0,Ronda Sant Pere-Pl de Catalunya,Argentina
5029,hill-station,4,0,José Luis Maldonado García,Argentina
5030,home-stay,2,0,A tot compas,Argentina
5031,national-parks,4.5,0,Av Diagonal-Balmes,Argentina
5032,river-side,4,0,Acuarella,Argentina
5033,adventure-sports,5,0,Oficina de Correos,Argentina
5034,cities,5,0,Farmacia Fando Reynes,Argentina
5035,river-side,4,0,Xenium Barcelona,Argentina
5036,beach,2,0,Farmacia Guillermo Bosch de Basea,Argentina
5037,river-side,4,0,Av. Diagonal - Parc del Poblenou,Argentina
5038,mountain-view,2,0,Av d'Esplugues-Abadessa Olzet,Argentina
5039,home-stay,1.5,0,TERNAX SERVICIO OPTICO,Argentina
5040,scenic-view,3.5,0,Visión Center Centre Optic,Argentina
5041,remote-villages,5,0,Biblioteca Popular de la Dona,Argentina
5042,beach,4.5,0,Encarnación Martín Ortega S.L.,Argentina
5043,beach,3,0,Josep Tarradellas-Paris,Argentina
5044,river-side,3,0,Pg del Taulat-Parc de Diagonal Mar,Argentina
5045,lake,5,0,Torrent del Rovelló direcció Mas Guimbau,Argentina
5046,adventure-sports,5,0,Farmacia Serra Saval,Argentina
5047,cultural-sites,4,0,Via Sant Antoni Abat,Argentina
5048,river-side,5,0,Vidal Vidal Scp,Argentina
5049,hill-station,2,0,Juzgado Social Nº 15,Argentina
5050,remote-villages,2.5,0,Dublín-Av Meridiana,Argentina
5051,bike-rides,5,0,Gran Via - Vilamarí,Argentina
5052,world-heritage,3,0,Fortesfis,Argentina
5053,mountain-view,2,0,Rda. de Dalt - Av. Josep Vicent Foix,Argentina
5054,river-side,4.5,0,Optica Rubi SL,Argentina
5055,hill-station,3,0,Farmacia Fort Benet,Argentina
5056,home-stay,2.5,0,Juan Bautista Morello Cubells,Argentina
5057,mountain-view,4,0,Martínez Benazet Dentistes,Argentina
5058,honeymoon-destination,5,0,Farmacia Olivella Comas,Argentina
5059,lake,1,0,Hospital de Sant Pau,Argentina
5060,lake,3,0,Clínica Veterinaria la Verneda,Argentina
5061,bike-rides,5,0,Carmen López Peñalba,Argentina
5062,home-stay,1.5,0,Pg. Maragall - Tajo,Argentina
5063,bike-rides,4.5,0,L'Òptica,Argentina
5064,scenic-view,4,0,València - Pg. Sant Joan,Argentina
5065,lake,5,0,Clínica Dental Unidental,Argentina
5066,cultural-sites,3.5,0,Laboratorio de Ortopedia Técnica,Argentina
5067,hill-station,5,0,Farmacia Parc Virgili,Argentina
5068,adventure-sports,2,0,Farmacia Tintore Cb,Argentina
5069,home-stay,5,0,Cecilia Valladares Lama,Argentina
5070,world-heritage,5,0,Centre D'Atenció Primaria Quevedo,Argentina
5071,cultural-sites,4,0,Av de l'Estadi-Jocs del 92,Argentina
5072,home-stay,4.5,0,Associació Social Androminas,Argentina
5073,river-side,5,0,Av. Diagonal - Torre Melina,Argentina
5074,beach,4.5,0,Farmacia Terres Folch,Argentina
5075,tour,3,0,Mandri-Artesa de Segre,Argentina
5076,national-parks,3,0,Multiopticas,Argentina
5077,hill-station,5,0,Soma Terapias Manuales y Naturales,Argentina
5078,cities,4,0,Estació de França,Argentina
5079,bike-rides,4,0,IES Jaume Balmes,Argentina
5080,remote-villages,3,0,Renaixença-Vinya,Argentina
5081,tour,4,0,Farmacia Ferriol Casar,Argentina
5082,river-side,3.5,0,Tango en Barcelona,Argentina
5083,trek,4,0,International House,Argentina
5084,cultural-sites,4.5,0,Farmacia Pujol Plana,Argentina
5085,tour,4,0,Vallbona - Plaça del Primer de Maig,Argentina
5086,cities,4.5,0,València-Muntanya,Argentina
5087,river-side,4.5,0,Rambla del Brasil-Violant d'Hongria,Argentina
5088,river-side,4,0,Psikered,Argentina
5089,remote-villages,2.5,0,Aguilar-Alt de Pedrell,Argentina
5090,scenic-view,2.5,0,Adalan Món De Natura,Argentina
5091,rivers,0,0,Carrer A - Carrer 1,Argentina
5092,river-side,4.5,0,Sport Sub,Argentina
5093,mountain-view,4,0,Clínica Dental Doctor Barril,Argentina
5094,hike,5,0,Rocafort-Provença,Argentina
5095,hike,4,0,Gran Via-Llançà,Argentina
5096,home-stay,4.5,0,Oficina de Correos,Argentina
5097,home-stay,3,0,Parroquia Santa María Magdalena,Argentina
5098,honeymoon-destination,4.5,0,Restaurantes Deleval S.L.,Argentina
5099,home-stay,2,0,Colegio Público Agora,Argentina
5100,home-stay,4.5,0,MARIBEL ADELL RUBIO,Argentina
5101,remote-villages,3,0,Av Mare de Déu de Montserrat-Francesc Alegre,Argentina
5102,home-stay,4.5,0,Farmacia Aguiló Juanola,Argentina
5103,adventure-sports,4,0,Animalia BCN SL,Argentina
5104,lake,3,0,Clinica Dental Barenblit,Argentina
5105,lake,3.5,0,Mallorca - Navas de Tolosa,Argentina
5106,lake,3,0,Padilla - Mallorca,Argentina
5107,tour,5,0,Dental Valero Sl,Argentina
5108,lake,5,0,Rambla de Guipúscoa-Bac de Roda,Argentina
5109,world-heritage,5,0,Fundació Eulalia Torras de Bea,Argentina
5110,home-stay,1.5,0,Vall d'Hebron,Argentina
